"","trait.x","gene_ID","eQTL_chr","pos","eQTL_start","eQTL_end","min_eQTL_LOD","max_eQTL_LOD","gene_CHROM","gene_start","gene_end","trait.y","chrom","subject","AGI","At_symbol","model","B.napus_GO_term","GO_des","QTL_start","QTL_end","eQTL_genetic_start","eQTL_genetic_end","QTL_genetic_start","QTL_genetic_end"
"648","BnaA10g21650D","BnaA10g21650D","chrA10",171.3653863,14334841,16269516,3.56430320869897,5.6092571881087,"chrA10",14820516,14821639,"days_to_bolt","A10","AT5G10620.1","AT5G10620"," methyltransferases ","cim","GO:0005737;GO:0006364;GO:0008168","cytoplasm;rRNA processing;methyltransferase activity",14613931,15142872,171.3653863,171.3653863,169.7892797,177.6292919
"649","BnaA10g21650D","BnaA10g21650D","chrA10",171.3653863,14334841,16269516,3.56430320869897,5.6092571881087,"chrA10",14820516,14821639,"height_Hmax","A10","AT5G10620.1","AT5G10620"," methyltransferases ","cim","GO:0005737;GO:0006364;GO:0008168","cytoplasm;rRNA processing;methyltransferase activity",14772310,15394868,171.3653863,171.3653863,173.8787828,182.3292306
"650","BnaA10g21650D","BnaA10g21650D","chrA10",171.3653863,14334841,16269516,3.56430320869897,5.6092571881087,"chrA10",14820516,14821639,"plant_height_2016_05_13","A10","AT5G10620.1","AT5G10620"," methyltransferases ","cim","GO:0005737;GO:0006364;GO:0008168","cytoplasm;rRNA processing;methyltransferase activity",14692950,15177742,171.3653863,171.3653863,171.3653863,180.3373094
"651","BnaA10g21650D","BnaA10g21650D","chrA10",171.3653863,14334841,16269516,3.56430320869897,5.6092571881087,"chrA10",14820516,14821639,"leaf_number_I","A10","AT5G10620.1","AT5G10620"," methyltransferases ","scanone","GO:0005737;GO:0006364;GO:0008168","cytoplasm;rRNA processing;methyltransferase activity",13804529,16211022,171.3653863,171.3653863,152.2189689,193.3298014
"652","BnaA10g21660D","BnaA10g21660D","chrA10",174.5476841,14613931,16269516,2.90093283086104,5.89441750130896,"chrA10",14822143,14823642,"days_to_bolt","A10","AT5G10610.1","AT5G10610"," cytochrome P450, family 81, subfamily K, polypeptide 1 ","cim","GO:0005506;GO:0009055;GO:0020037;GO:0055114","iron ion binding;electron carrier activity;heme binding;oxidation-reduction process",14613931,15142872,174.5476841,174.5476841,169.7892797,177.6292919
"653","BnaA10g21660D","BnaA10g21660D","chrA10",174.5476841,14613931,16269516,2.90093283086104,5.89441750130896,"chrA10",14822143,14823642,"height_Hmax","A10","AT5G10610.1","AT5G10610"," cytochrome P450, family 81, subfamily K, polypeptide 1 ","cim","GO:0005506;GO:0009055;GO:0020037;GO:0055114","iron ion binding;electron carrier activity;heme binding;oxidation-reduction process",14772310,15394868,174.5476841,174.5476841,173.8787828,182.3292306
"654","BnaA10g21660D","BnaA10g21660D","chrA10",174.5476841,14613931,16269516,2.90093283086104,5.89441750130896,"chrA10",14822143,14823642,"plant_height_2016_05_13","A10","AT5G10610.1","AT5G10610"," cytochrome P450, family 81, subfamily K, polypeptide 1 ","cim","GO:0005506;GO:0009055;GO:0020037;GO:0055114","iron ion binding;electron carrier activity;heme binding;oxidation-reduction process",14692950,15177742,174.5476841,174.5476841,171.3653863,180.3373094
"655","BnaA10g21660D","BnaA10g21660D","chrA10",174.5476841,14613931,16269516,2.90093283086104,5.89441750130896,"chrA10",14822143,14823642,"leaf_number_I","A10","AT5G10610.1","AT5G10610"," cytochrome P450, family 81, subfamily K, polypeptide 1 ","scanone","GO:0005506;GO:0009055;GO:0020037;GO:0055114","iron ion binding;electron carrier activity;heme binding;oxidation-reduction process",13804529,16211022,174.5476841,174.5476841,152.2189689,193.3298014
"656","BnaA10g21680D","BnaA10g21680D","chrA10",178.8485299,12749174,15770249,3.28039074610242,5.16065620429897,"chrA10",14825021,14826514,"days_to_bolt","A10","AT5G10610.1","AT5G10610"," cytochrome P450, family 81, subfamily K, polypeptide 1 ","cim","GO:0005506;GO:0009055;GO:0020037;GO:0055114","iron ion binding;electron carrier activity;heme binding;oxidation-reduction process",14613931,15142872,178.8485299,178.8485299,169.7892797,177.6292919
"657","BnaA10g21680D","BnaA10g21680D","chrA10",178.8485299,12749174,15770249,3.28039074610242,5.16065620429897,"chrA10",14825021,14826514,"height_Hmax","A10","AT5G10610.1","AT5G10610"," cytochrome P450, family 81, subfamily K, polypeptide 1 ","cim","GO:0005506;GO:0009055;GO:0020037;GO:0055114","iron ion binding;electron carrier activity;heme binding;oxidation-reduction process",14772310,15394868,178.8485299,178.8485299,173.8787828,182.3292306
"658","BnaA10g21680D","BnaA10g21680D","chrA10",178.8485299,12749174,15770249,3.28039074610242,5.16065620429897,"chrA10",14825021,14826514,"plant_height_2016_05_13","A10","AT5G10610.1","AT5G10610"," cytochrome P450, family 81, subfamily K, polypeptide 1 ","cim","GO:0005506;GO:0009055;GO:0020037;GO:0055114","iron ion binding;electron carrier activity;heme binding;oxidation-reduction process",14692950,15177742,178.8485299,178.8485299,171.3653863,180.3373094
"659","BnaA10g21680D","BnaA10g21680D","chrA10",178.8485299,12749174,15770249,3.28039074610242,5.16065620429897,"chrA10",14825021,14826514,"leaf_number_I","A10","AT5G10610.1","AT5G10610"," cytochrome P450, family 81, subfamily K, polypeptide 1 ","scanone","GO:0005506;GO:0009055;GO:0020037;GO:0055114","iron ion binding;electron carrier activity;heme binding;oxidation-reduction process",13804529,16211022,178.8485299,178.8485299,152.2189689,193.3298014
"660","BnaA10g21710D","BnaA10g21710D","chrA10",175,14772310,15088681,34.8459383964179,36.3134940773088,"chrA10",14836751,14839794,"days_to_bolt","A10","AT5G10560.1","AT5G10560"," Glycosyl hydrolase family protein ","cim","GO:0005975","carbohydrate metabolic process",14613931,15142872,175,175,169.7892797,177.6292919
"661","BnaA10g21710D","BnaA10g21710D","chrA10",175,14772310,15088681,34.8459383964179,36.3134940773088,"chrA10",14836751,14839794,"height_Hmax","A10","AT5G10560.1","AT5G10560"," Glycosyl hydrolase family protein ","cim","GO:0005975","carbohydrate metabolic process",14772310,15394868,175,175,173.8787828,182.3292306
"662","BnaA10g21710D","BnaA10g21710D","chrA10",175,14772310,15088681,34.8459383964179,36.3134940773088,"chrA10",14836751,14839794,"plant_height_2016_05_13","A10","AT5G10560.1","AT5G10560"," Glycosyl hydrolase family protein ","cim","GO:0005975","carbohydrate metabolic process",14692950,15177742,175,175,171.3653863,180.3373094
"663","BnaA10g21710D","BnaA10g21710D","chrA10",175,14772310,15088681,34.8459383964179,36.3134940773088,"chrA10",14836751,14839794,"leaf_number_I","A10","AT5G10560.1","AT5G10560"," Glycosyl hydrolase family protein ","scanone","GO:0005975","carbohydrate metabolic process",13804529,16211022,175,175,152.2189689,193.3298014
"664","BnaA10g21770D","BnaA10g21770D","chrA10",175.4705915,14772310,15131879,16.394712669616,17.7850914339434,"chrA10",14867425,14871565,"days_to_bolt","A10","AT5G10490.1","AT5G10490"," MSCS-like 2 ","cim","GO:0016020;GO:0055085","membrane;transmembrane transport",14613931,15142872,175.4705915,175.4705915,169.7892797,177.6292919
"665","BnaA10g21770D","BnaA10g21770D","chrA10",175.4705915,14772310,15131879,16.394712669616,17.7850914339434,"chrA10",14867425,14871565,"height_Hmax","A10","AT5G10490.1","AT5G10490"," MSCS-like 2 ","cim","GO:0016020;GO:0055085","membrane;transmembrane transport",14772310,15394868,175.4705915,175.4705915,173.8787828,182.3292306
"666","BnaA10g21770D","BnaA10g21770D","chrA10",175.4705915,14772310,15131879,16.394712669616,17.7850914339434,"chrA10",14867425,14871565,"plant_height_2016_05_13","A10","AT5G10490.1","AT5G10490"," MSCS-like 2 ","cim","GO:0016020;GO:0055085","membrane;transmembrane transport",14692950,15177742,175.4705915,175.4705915,171.3653863,180.3373094
"667","BnaA10g21770D","BnaA10g21770D","chrA10",175.4705915,14772310,15131879,16.394712669616,17.7850914339434,"chrA10",14867425,14871565,"leaf_number_I","A10","AT5G10490.1","AT5G10490"," MSCS-like 2 ","scanone","GO:0016020;GO:0055085","membrane;transmembrane transport",13804529,16211022,175.4705915,175.4705915,152.2189689,193.3298014
"668","BnaA10g21780D","BnaA10g21780D","chrA10",175.4705915,14772310,15142872,37.3466473503806,38.7774469159622,"chrA10",14871679,14873681,"days_to_bolt","A10","AT5G10480.3","AT5G10480"," Protein-tyrosine phosphatase-like, PTPLA ","cim",NA,NA,14613931,15142872,175.4705915,175.4705915,169.7892797,177.6292919
"669","BnaA10g21780D","BnaA10g21780D","chrA10",175.4705915,14772310,15142872,37.3466473503806,38.7774469159622,"chrA10",14871679,14873681,"height_Hmax","A10","AT5G10480.3","AT5G10480"," Protein-tyrosine phosphatase-like, PTPLA ","cim",NA,NA,14772310,15394868,175.4705915,175.4705915,173.8787828,182.3292306
"670","BnaA10g21780D","BnaA10g21780D","chrA10",175.4705915,14772310,15142872,37.3466473503806,38.7774469159622,"chrA10",14871679,14873681,"plant_height_2016_05_13","A10","AT5G10480.3","AT5G10480"," Protein-tyrosine phosphatase-like, PTPLA ","cim",NA,NA,14692950,15177742,175.4705915,175.4705915,171.3653863,180.3373094
"671","BnaA10g21780D","BnaA10g21780D","chrA10",175.4705915,14772310,15142872,37.3466473503806,38.7774469159622,"chrA10",14871679,14873681,"leaf_number_I","A10","AT5G10480.3","AT5G10480"," Protein-tyrosine phosphatase-like, PTPLA ","scanone",NA,NA,13804529,16211022,175.4705915,175.4705915,152.2189689,193.3298014
"672","BnaA10g22040D","BnaA10g22040D","chrA10",176.7181066,15087620,15131879,51.5803616922903,53.2738663506525,"chrA10",14975688,14978562,"days_to_bolt","A10","AT5G10200.1","AT5G10200"," ARM-repeat/Tetratricopeptide repeat (TPR)-like protein ","cim","GO:0005488;GO:0005515","binding;protein binding",14613931,15142872,176.7181066,176.7181066,169.7892797,177.6292919
"673","BnaA10g22040D","BnaA10g22040D","chrA10",176.7181066,15087620,15131879,51.5803616922903,53.2738663506525,"chrA10",14975688,14978562,"height_Hmax","A10","AT5G10200.1","AT5G10200"," ARM-repeat/Tetratricopeptide repeat (TPR)-like protein ","cim","GO:0005488;GO:0005515","binding;protein binding",14772310,15394868,176.7181066,176.7181066,173.8787828,182.3292306
"674","BnaA10g22040D","BnaA10g22040D","chrA10",176.7181066,15087620,15131879,51.5803616922903,53.2738663506525,"chrA10",14975688,14978562,"plant_height_2016_05_13","A10","AT5G10200.1","AT5G10200"," ARM-repeat/Tetratricopeptide repeat (TPR)-like protein ","cim","GO:0005488;GO:0005515","binding;protein binding",14692950,15177742,176.7181066,176.7181066,171.3653863,180.3373094
"675","BnaA10g22040D","BnaA10g22040D","chrA10",176.7181066,15087620,15131879,51.5803616922903,53.2738663506525,"chrA10",14975688,14978562,"leaf_number_I","A10","AT5G10200.1","AT5G10200"," ARM-repeat/Tetratricopeptide repeat (TPR)-like protein ","scanone","GO:0005488;GO:0005515","binding;protein binding",13804529,16211022,176.7181066,176.7181066,152.2189689,193.3298014
"676","BnaA10g22060D","BnaA10g22060D","chrA10",182.3292306,12108291,16298445,2.78856441246857,4.84418513120091,"chrA10",14985530,14986866,"days_to_bolt","A10",NA,NA,NA,"cim",NA,NA,14613931,15142872,182.3292306,182.3292306,169.7892797,177.6292919
"677","BnaA10g22060D","BnaA10g22060D","chrA10",182.3292306,12108291,16298445,2.78856441246857,4.84418513120091,"chrA10",14985530,14986866,"height_Hmax","A10",NA,NA,NA,"cim",NA,NA,14772310,15394868,182.3292306,182.3292306,173.8787828,182.3292306
"678","BnaA10g22060D","BnaA10g22060D","chrA10",182.3292306,12108291,16298445,2.78856441246857,4.84418513120091,"chrA10",14985530,14986866,"plant_height_2016_05_13","A10",NA,NA,NA,"cim",NA,NA,14692950,15177742,182.3292306,182.3292306,171.3653863,180.3373094
"679","BnaA10g22060D","BnaA10g22060D","chrA10",182.3292306,12108291,16298445,2.78856441246857,4.84418513120091,"chrA10",14985530,14986866,"leaf_number_I","A10",NA,NA,NA,"scanone",NA,NA,13804529,16211022,182.3292306,182.3292306,152.2189689,193.3298014
"680","BnaA10g22080D","BnaA10g22080D","chrA10",176,14774299,15131879,27.2345635403558,28.3349027310853,"chrA10",14998617,15003197,"days_to_bolt","A10","AT5G10140.1","AT5G10140"," K-box region and MADS-box transcription factor family protein  ","cim","GO:0003677;GO:0003700;GO:0005634;GO:0046983","DNA binding;transcription factor activity, sequence-specific DNA binding;nucleus;protein dimerization activity",14613931,15142872,176,176,169.7892797,177.6292919
"681","BnaA10g22080D","BnaA10g22080D","chrA10",176,14774299,15131879,27.2345635403558,28.3349027310853,"chrA10",14998617,15003197,"height_Hmax","A10","AT5G10140.1","AT5G10140"," K-box region and MADS-box transcription factor family protein  ","cim","GO:0003677;GO:0003700;GO:0005634;GO:0046983","DNA binding;transcription factor activity, sequence-specific DNA binding;nucleus;protein dimerization activity",14772310,15394868,176,176,173.8787828,182.3292306
"682","BnaA10g22080D","BnaA10g22080D","chrA10",176,14774299,15131879,27.2345635403558,28.3349027310853,"chrA10",14998617,15003197,"plant_height_2016_05_13","A10","AT5G10140.1","AT5G10140"," K-box region and MADS-box transcription factor family protein  ","cim","GO:0003677;GO:0003700;GO:0005634;GO:0046983","DNA binding;transcription factor activity, sequence-specific DNA binding;nucleus;protein dimerization activity",14692950,15177742,176,176,171.3653863,180.3373094
"683","BnaA10g22080D","BnaA10g22080D","chrA10",176,14774299,15131879,27.2345635403558,28.3349027310853,"chrA10",14998617,15003197,"leaf_number_I","A10","AT5G10140.1","AT5G10140"," K-box region and MADS-box transcription factor family protein  ","scanone","GO:0003677;GO:0003700;GO:0005634;GO:0046983","DNA binding;transcription factor activity, sequence-specific DNA binding;nucleus;protein dimerization activity",13804529,16211022,176,176,152.2189689,193.3298014
"684","BnaA10g22110D","BnaA10g22110D","chrA10",165.852222,10116219,17071239,2.3479839209904,4.66932341823208,"chrA10",15026847,15029333,"days_to_bolt","A10",NA,NA,NA,"cim","GO:0004190;GO:0006508","aspartic-type endopeptidase activity;proteolysis",14613931,15142872,165.852222,165.852222,169.7892797,177.6292919
"685","BnaA10g22110D","BnaA10g22110D","chrA10",165.852222,10116219,17071239,2.3479839209904,4.66932341823208,"chrA10",15026847,15029333,"height_Hmax","A10",NA,NA,NA,"cim","GO:0004190;GO:0006508","aspartic-type endopeptidase activity;proteolysis",14772310,15394868,165.852222,165.852222,173.8787828,182.3292306
"686","BnaA10g22110D","BnaA10g22110D","chrA10",165.852222,10116219,17071239,2.3479839209904,4.66932341823208,"chrA10",15026847,15029333,"plant_height_2016_05_13","A10",NA,NA,NA,"cim","GO:0004190;GO:0006508","aspartic-type endopeptidase activity;proteolysis",14692950,15177742,165.852222,165.852222,171.3653863,180.3373094
"687","BnaA10g22110D","BnaA10g22110D","chrA10",165.852222,10116219,17071239,2.3479839209904,4.66932341823208,"chrA10",15026847,15029333,"leaf_number_I","A10",NA,NA,NA,"scanone","GO:0004190;GO:0006508","aspartic-type endopeptidase activity;proteolysis",13804529,16211022,165.852222,165.852222,152.2189689,193.3298014
"688","BnaA10g22150D","BnaA10g22150D","chrA10",188.5847748,14613931,16298445,2.403048483945,4.72865771535218,"chrA10",15036529,15039053,"days_to_bolt","A10","AT5G10030.1","AT5G10030"," TGACG motif-binding factor 4 ","cim","GO:0003700;GO:0043565","transcription factor activity, sequence-specific DNA binding;sequence-specific DNA binding",14613931,15142872,188.5847748,188.5847748,169.7892797,177.6292919
"689","BnaA10g22150D","BnaA10g22150D","chrA10",188.5847748,14613931,16298445,2.403048483945,4.72865771535218,"chrA10",15036529,15039053,"height_Hmax","A10","AT5G10030.1","AT5G10030"," TGACG motif-binding factor 4 ","cim","GO:0003700;GO:0043565","transcription factor activity, sequence-specific DNA binding;sequence-specific DNA binding",14772310,15394868,188.5847748,188.5847748,173.8787828,182.3292306
"690","BnaA10g22150D","BnaA10g22150D","chrA10",188.5847748,14613931,16298445,2.403048483945,4.72865771535218,"chrA10",15036529,15039053,"plant_height_2016_05_13","A10","AT5G10030.1","AT5G10030"," TGACG motif-binding factor 4 ","cim","GO:0003700;GO:0043565","transcription factor activity, sequence-specific DNA binding;sequence-specific DNA binding",14692950,15177742,188.5847748,188.5847748,171.3653863,180.3373094
"691","BnaA10g22150D","BnaA10g22150D","chrA10",188.5847748,14613931,16298445,2.403048483945,4.72865771535218,"chrA10",15036529,15039053,"leaf_number_I","A10","AT5G10030.1","AT5G10030"," TGACG motif-binding factor 4 ","scanone","GO:0003700;GO:0043565","transcription factor activity, sequence-specific DNA binding;sequence-specific DNA binding",13804529,16211022,188.5847748,188.5847748,152.2189689,193.3298014
"692","BnaA10g22170D","BnaA10g22170D","chrA10",174.5476841,14692950,15131879,13.5763510726547,15.824456443829,"chrA10",15046844,15050472,"days_to_bolt","A10","AT5G10010.1","AT5G10010"," unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: nucleolus; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 15 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G64910.1); Has 33260 Blast hits to 16857 proteins in 1270 species: Archae - 88; Bacteria - 3040; Metazoa - 11915; Fungi - 3137; Plants - 1371; Viruses - 424; Other Eukaryotes - 13285 (source: NCBI BLink). ","cim",NA,NA,14613931,15142872,174.5476841,174.5476841,169.7892797,177.6292919
"693","BnaA10g22170D","BnaA10g22170D","chrA10",174.5476841,14692950,15131879,13.5763510726547,15.824456443829,"chrA10",15046844,15050472,"height_Hmax","A10","AT5G10010.1","AT5G10010"," unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: nucleolus; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 15 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G64910.1); Has 33260 Blast hits to 16857 proteins in 1270 species: Archae - 88; Bacteria - 3040; Metazoa - 11915; Fungi - 3137; Plants - 1371; Viruses - 424; Other Eukaryotes - 13285 (source: NCBI BLink). ","cim",NA,NA,14772310,15394868,174.5476841,174.5476841,173.8787828,182.3292306
